gbifID	abstract	accessRights	accrualMethod	accrualPeriodicity	accrualPolicy	alternative	audience	available	bibliographicCitation	conformsTo	contributor	coverage	created	creator	date	dateAccepted	dateCopyrighted	dateSubmitted	description	educationLevel	extent	format	hasFormat	hasPart	hasVersion	identifier	instructionalMethod	isFormatOf	isPartOf	isReferencedBy	isReplacedBy	isRequiredBy	isVersionOf	issued	language	license	mediator	medium	modified	provenance	publisher	references	relation	replaces	requires	rights	rightsHolder	source	spatial	subject	tableOfContents	temporal	title	type	valid	institutionID	collectionID	datasetID	institutionCode	collectionCode	datasetName	ownerInstitutionCode	basisOfRecord	informationWithheld	dataGeneralizations	dynamicProperties	occurrenceID	catalogNumber	recordNumber	recordedBy	individualCount	organismQuantity	organismQuantityType	sex	lifeStage	reproductiveCondition	behavior	establishmentMeans	occurrenceStatus	preparations	disposition	associatedMedia	associatedReferences	associatedSequences	associatedTaxa	otherCatalogNumbers	occurrenceRemarks	organismID	organismName	organismScope	associatedOccurrences	associatedOrganisms	previousIdentifications	organismRemarks	materialSampleID	eventID	parentEventID	fieldNumber	eventDate	eventTime	startDayOfYear	endDayOfYear	year	month	day	verbatimEventDate	habitat	samplingProtocol	samplingEffort	sampleSizeValue	sampleSizeUnit	fieldNotes	eventRemarks	locationID	higherGeographyID	higherGeography	continent	waterBody	islandGroup	island	country	countryCode	stateProvince	county	municipality	locality	verbatimLocality	minimumElevationInMeters	maximumElevationInMeters	verbatimElevation	minimumDepthInMeters	maximumDepthInMeters	verbatimDepth	minimumDistanceAboveSurfaceInMeters	maximumDistanceAboveSurfaceInMeters	locationAccordingTo	locationRemarks	decimalLatitude	decimalLongitude	geodeticDatum	coordinateUncertaintyInMeters	coordinatePrecision	pointRadiusSpatialFit	verbatimCoordinates	verbatimLatitude	verbatimLongitude	verbatimCoordinateSystem	verbatimSRS	footprintWKT	footprintSRS	footprintSpatialFit	georeferencedBy	georeferencedDate	georeferenceProtocol	georeferenceSources	georeferenceVerificationStatus	georeferenceRemarks	geologicalContextID	earliestEonOrLowestEonothem	latestEonOrHighestEonothem	earliestEraOrLowestErathem	latestEraOrHighestErathem	earliestPeriodOrLowestSystem	latestPeriodOrHighestSystem	earliestEpochOrLowestSeries	latestEpochOrHighestSeries	earliestAgeOrLowestStage	latestAgeOrHighestStage	lowestBiostratigraphicZone	highestBiostratigraphicZone	lithostratigraphicTerms	group	formation	member	bed	identificationID	identificationQualifier	typeStatus	identifiedBy	dateIdentified	identificationReferences	identificationVerificationStatus	identificationRemarks	taxonID	scientificNameID	acceptedNameUsageID	parentNameUsageID	originalNameUsageID	nameAccordingToID	namePublishedInID	taxonConceptID	scientificName	acceptedNameUsage	parentNameUsage	originalNameUsage	nameAccordingTo	namePublishedIn	namePublishedInYear	higherClassification	kingdom	phylum	class	order	family	genus	subgenus	specificEpithet	infraspecificEpithet	taxonRank	verbatimTaxonRank	scientificNameAuthorship	vernacularName	nomenclaturalCode	taxonomicStatus	nomenclaturalStatus	taxonRemarks	recordedByID	identifiedByID
1664831924		http://vertnet.org/resources/norms.html																								http://arctos.database.museum/guid/DMNS:Mamm:17804?seid=3693343									en	http://creativecommons.org/licenses/by-nc/3.0			2020-02-10 14:52:00.0			http://arctos.database.museum/guid/DMNS:Mamm:17804												PhysicalObject		DMNS	45		DMNS	Mammal specimens			PreservedSpecimen			sex=unknown ; total length=30 cm; tail length=4 cm; hind foot with claw=6.7 cm; weight=56.4 kg	http://arctos.database.museum/guid/DMNS:Mamm:17804?seid=3693343	DMNS:Mamm:17804		Collector(s): Levi Hodson; Preparator(s): Leah Ikenberrg	1			unknown						skeleton; muscle (frozen); liver (frozen); kidney (frozen)						DZTM: Denver Zoology Tissue Mammal=6787	salvaged from DIA, remains in bad condition, skull crushed beyond repair collected with 9 other rabbits from March 2014- June 2014 Missing heart and, 1 lung, 1 kidney and stomach, most long bones were fractured	http://arctos.database.museum/guid/DMNS:Mamm:17804					<i>Lepus townsendii</i> (accepted ID) identified by Levi Hodson; method: features Remark: Former nature_of_id: field.						2014-04-01/2014-04-30	2014-04-01/2014-04-30						April 2014										North America, United States, Colorado, Denver County	North America				United States		Colorado	Denver County		Denver, Denver International Airport	Denver International Airport	1600	1650							Allison Vega		39.85833	-104.66694		5700											Allison Vega	2017-08-25 00:00:00.0	GeoLocate	GeoLocate	unverified																					A	"voucher of <a href=""http://arctos.database.museum/name/Lepus townsendii"">Lepus townsendii</a> in <a href=""http://arctos.database.museum/publication/10009110"">Brown et al. 2019</a>"	Levi Hodson			features	Former nature_of_id: field.									Lepus townsendii							Animalia; Chordata; Mammalia; Lagomorpha; Leporidae;	Animalia	Chordata	Mammalia	Lagomorpha	Leporidae	Lepus		townsendii		species				ICZN					
1656640913		http://vertnet.org/resources/norms.html																								2b611166-8f85-40e1-ae58-68ec92238cb5									en	https://creativecommons.org/publicdomain/zero/1.0/			2017-08-16			http://portal.vertnet.org/o/csulb/mammals?id=9189												PhysicalObject		http://grbio.org/cool/0vp2-jp6s			CSULB	Mammals			PreservedSpecimen				2b611166-8f85-40e1-ae58-68ec92238cb5	9189		Bloom, P								native	present	skin | skull																			1973-04-20		110	110	1973	4	20	1973-04-20										North America | United States | California | Mono County |  |  |  |	North America				United States	US	California	Mono		8 miles southwest of Bridgeport, 7000 Feet	North America | United States | California | Mono County | 8 miles southwest of Bridgeport, 7000 Feet																																																																	Lepus townsendii townsendii							Animalia | Chordata | Mammalia | Lagomorpha | Leporidae | Lepus	Animalia	Chordata	Mammalia	Lagomorpha	Leporidae	Lepus		townsendii	townsendii	subspecies				ICZN					
1656638282		http://vertnet.org/resources/norms.html																								0a468361-681f-496c-98bd-5c123a5f4814									en	https://creativecommons.org/publicdomain/zero/1.0/			2017-08-16			http://portal.vertnet.org/o/csulb/mammals?id=13												PhysicalObject		http://grbio.org/cool/0vp2-jp6s			CSULB	Mammals			PreservedSpecimen				0a468361-681f-496c-98bd-5c123a5f4814	13		W, G								native	present	skin																			1951-12-27		361	361	1951	12	27	1951-12-27										North America | United States | Idaho | Bear Lake County |  |  |  |	North America				United States	US	Idaho	Bear Lake		Unknown	North America | United States | Idaho | Bear Lake County | Unknown																																																																	Lepus townsendii townsendii							Animalia | Chordata | Mammalia | Lagomorpha | Leporidae | Lepus	Animalia	Chordata	Mammalia	Lagomorpha	Leporidae	Lepus		townsendii	townsendii	subspecies				ICZN					
1656638204		http://vertnet.org/resources/norms.html																								d6a0858a-bacc-4397-9d69-101dd04cfd89									en	https://creativecommons.org/publicdomain/zero/1.0/			2017-08-16			http://portal.vertnet.org/o/csulb/mammals?id=14												PhysicalObject		http://grbio.org/cool/0vp2-jp6s			CSULB	Mammals			PreservedSpecimen				d6a0858a-bacc-4397-9d69-101dd04cfd89	14		W, G								native	present	skin																			1951-12-27		361	361	1951	12	27	1951-12-27										North America | United States | Idaho | Bear Lake County |  |  |  |	North America				United States	US	Idaho	Bear Lake		Unknown	North America | United States | Idaho | Bear Lake County | Unknown																																																																	Lepus townsendii townsendii							Animalia | Chordata | Mammalia | Lagomorpha | Leporidae | Lepus	Animalia	Chordata	Mammalia	Lagomorpha	Leporidae	Lepus		townsendii	townsendii	subspecies				ICZN					
1656636480		http://vertnet.org/resources/norms.html																								ca21f5c9-6aad-4d86-8c11-e9f595c101bd									en	https://creativecommons.org/publicdomain/zero/1.0/			2017-08-17			http://portal.vertnet.org/o/csulb/mammals?id=1598												PhysicalObject		http://grbio.org/cool/0vp2-jp6s			CSULB	Mammals			PreservedSpecimen				ca21f5c9-6aad-4d86-8c11-e9f595c101bd	1598		Hardy, Ross								native	present	skin | skull																			1949-01-09		9	9	1949	1	9	1949-01-09										North America | United States | Utah | Morgan County |  |  |  |	North America				United States	US	Utah	Morgan		Near Morgan	North America | United States | Utah | Morgan County | Near Morgan											41.035693	-111.678055	not recorded (forced WGS84)																requires verification																																				Lepus townsendii townsendii							Animalia | Chordata | Mammalia | Lagomorpha | Leporidae | Lepus	Animalia	Chordata	Mammalia	Lagomorpha	Leporidae	Lepus		townsendii	townsendii	subspecies				ICZN					
1656633906		http://vertnet.org/resources/norms.html																								f4911587-2b8f-48dd-8bce-13d21adfffb4									en	https://creativecommons.org/publicdomain/zero/1.0/			2017-08-16			http://portal.vertnet.org/o/csulb/mammals?id=1599												PhysicalObject		http://grbio.org/cool/0vp2-jp6s			CSULB	Mammals			PreservedSpecimen				f4911587-2b8f-48dd-8bce-13d21adfffb4	1599		Standing, Keith								native	present	skin | skull																			1948-10-03		277	277	1948	10	3	1948-10-03										North America | United States | Utah | Carbon County |  |  |  |	North America				United States	US	Utah	Carbon		7 miles southeast of Price	North America | United States | Utah | Carbon County | 7 miles southeast of Price																																																																	Lepus townsendii townsendii							Animalia | Chordata | Mammalia | Lagomorpha | Leporidae | Lepus	Animalia	Chordata	Mammalia	Lagomorpha	Leporidae	Lepus		townsendii	townsendii	subspecies				ICZN					
1656633869		http://vertnet.org/resources/norms.html																								097d229f-5cbb-409b-a5d1-c89722d3e467									en	https://creativecommons.org/publicdomain/zero/1.0/			2017-08-17			http://portal.vertnet.org/o/csulb/mammals?id=3356												PhysicalObject		http://grbio.org/cool/0vp2-jp6s			CSULB	Mammals			PreservedSpecimen				097d229f-5cbb-409b-a5d1-c89722d3e467	3356		M, F								native	present	skin | skull																			1960-12-29		364	364	1960	12	29	1960-12-29										North America | United States | Utah | Wasatch County |  |  |  |	North America				United States	US	Utah	Wasatch		7 miles north of Heber	North America | United States | Utah | Wasatch County | 7 miles north of Heber											40.60015	-111.431324	not recorded (forced WGS84)																requires verification																																				Lepus townsendii townsendii							Animalia | Chordata | Mammalia | Lagomorpha | Leporidae | Lepus	Animalia	Chordata	Mammalia	Lagomorpha	Leporidae	Lepus		townsendii	townsendii	subspecies				ICZN					
1656069446		http://vertnet.org/resources/norms.html																								http://arctos.database.museum/guid/UMNH:Mamm:9544?seid=3298996									en	http://creativecommons.org/publicdomain/zero/1.0/			2020-03-06 00:05:10.0			http://arctos.database.museum/guid/UMNH:Mamm:9544												PhysicalObject		UMNH	67		UMNH	Mammal specimens			PreservedSpecimen			sex=female ; ear from notch=99 mm; total length=464 mm; sex=female ; hind foot with claw=127 mm; tail length=70 mm	http://arctos.database.museum/guid/UMNH:Mamm:9544?seid=3298996	UMNH:Mamm:9544	MRL 101	Collector(s): M. Raymond Lee	1			female; female						skin; skin sample; skull						collector number=MRL 101		http://arctos.database.museum/guid/UMNH:Mamm:9544					<i>Lepus townsendii townsendii</i> (accepted ID) identified by unknown on 2016-10-24; method: unknown Remark: Former nature_of_id: legacy.						1953-08-11			223	1953	08	11	8/11/1953							OCCURRENCEREMARKS: wild caught; ESTABLISHMENTMEANS: native			North America, United States, Utah, Garfield County	North America				United States		Utah	Garfield County		Spectacle Lake	United States | Utah | Garfield	3200.4	3200.4							unknown	VERBATIMELEVATION: 10500	38.0821	-110.50814	North American Datum 1927	496			38.0821/-110.50814			decimal degrees					unknown	2016-10-24 00:00:00.0	not recorded	not recorded	unverified																					A		unknown	2016-10-24		unknown	Former nature_of_id: legacy.									Lepus townsendii townsendii							Animalia; Chordata; Mammalia; Lagomorpha; Leporidae;	Animalia	Chordata	Mammalia	Lagomorpha	Leporidae	Lepus		townsendii	townsendii	subspecies				ICZN					
1656068606		http://vertnet.org/resources/norms.html																								http://arctos.database.museum/guid/UMNH:Mamm:8819?seid=3299113									en	http://creativecommons.org/publicdomain/zero/1.0/			2020-03-06 00:06:08.0			http://arctos.database.museum/guid/UMNH:Mamm:8819												PhysicalObject		UMNH	67		UMNH	Mammal specimens			PreservedSpecimen			sex=male	http://arctos.database.museum/guid/UMNH:Mamm:8819?seid=3299113	UMNH:Mamm:8819	JBB 166	Collector(s): John B. Bushman	1			male						skin; skin sample; skull						collector number=JBB 166		http://arctos.database.museum/guid/UMNH:Mamm:8819					<i>Lepus townsendii townsendii</i> (accepted ID) identified by unknown on 2016-10-24; method: unknown Remark: Former nature_of_id: legacy.						1953-02-21			52	1953	02	21	2/21/1953							OCCURRENCEREMARKS: wild caught; ESTABLISHMENTMEANS: native			North America, United States, Utah, Wayne County	North America				United States		Utah	Wayne County		7 mi S Bicknell	United States | Utah | Wayne	2346.96	2346.96							unknown	VERBATIMELEVATION: 7700	38.24059	-111.54519	North American Datum 1927	8626			38.24059/-111.54519			decimal degrees					unknown	2016-10-24 00:00:00.0	not recorded	not recorded	unverified																					A		unknown	2016-10-24		unknown	Former nature_of_id: legacy.									Lepus townsendii townsendii							Animalia; Chordata; Mammalia; Lagomorpha; Leporidae;	Animalia	Chordata	Mammalia	Lagomorpha	Leporidae	Lepus		townsendii	townsendii	subspecies				ICZN					
1656066655		http://vertnet.org/resources/norms.html																								http://arctos.database.museum/guid/UMNH:Mamm:7018?seid=3295397									en	http://creativecommons.org/publicdomain/zero/1.0/			2020-03-05 23:45:08.0			http://arctos.database.museum/guid/UMNH:Mamm:7018												PhysicalObject		UMNH	67		UMNH	Mammal specimens			PreservedSpecimen				http://arctos.database.museum/guid/UMNH:Mamm:7018?seid=3295397	UMNH:Mamm:7018		Collector(s): D. B. Thurston	1									skin; skin sample								http://arctos.database.museum/guid/UMNH:Mamm:7018					<i>Lepus townsendii townsendii</i> (accepted ID) identified by unknown on 2016-10-24; method: unknown Remark: Former nature_of_id: legacy.						1948-05-22			143	1948	05	22	5/22/1948							OCCURRENCEREMARKS: wild caught; ESTABLISHMENTMEANS: native			North America, United States, Utah, Box Elder County	North America				United States		Utah	Box Elder County		Raft River Mountains, Clear Creek Canyon, 3 mi SW Nafton	United States | Utah | Box Elder	1981.2	1981.2							unknown	VERBATIMELEVATION: 6500	41.93155	-113.34866	North American Datum 1927	4915			41.93155/-113.34866			decimal degrees					unknown	2016-10-24 00:00:00.0	not recorded	not recorded	unverified																					A		unknown	2016-10-24		unknown	Former nature_of_id: legacy.									Lepus townsendii townsendii							Animalia; Chordata; Mammalia; Lagomorpha; Leporidae;	Animalia	Chordata	Mammalia	Lagomorpha	Leporidae	Lepus		townsendii	townsendii	subspecies				ICZN					
1656066652		http://vertnet.org/resources/norms.html																								http://arctos.database.museum/guid/UMNH:Mamm:7016?seid=3295373									en	http://creativecommons.org/publicdomain/zero/1.0/			2020-03-05 23:45:04.0			http://arctos.database.museum/guid/UMNH:Mamm:7016												PhysicalObject		UMNH	67		UMNH	Mammal specimens			PreservedSpecimen			sex=female	http://arctos.database.museum/guid/UMNH:Mamm:7016?seid=3295373	UMNH:Mamm:7016		Collector(s): unknown	1			female						skin								http://arctos.database.museum/guid/UMNH:Mamm:7016					<i>Lepus townsendii townsendii</i> (accepted ID) identified by unknown on 2016-10-24; method: unknown Remark: Former nature_of_id: legacy.						1927-10-14			287	1927	10	14	10/14/1927							OCCURRENCEREMARKS: wild caught; ESTABLISHMENTMEANS: native			North America, United States, Utah, Sanpete County	North America				United States		Utah	Sanpete County		Manti National Forest	United States | Utah | Sanpete									unknown		39.33467	-111.40871	North American Datum 1927	55220			39.33467/-111.40871			decimal degrees					unknown	2016-10-24 00:00:00.0	not recorded	not recorded	unverified																					A		unknown	2016-10-24		unknown	Former nature_of_id: legacy.									Lepus townsendii townsendii							Animalia; Chordata; Mammalia; Lagomorpha; Leporidae;	Animalia	Chordata	Mammalia	Lagomorpha	Leporidae	Lepus		townsendii	townsendii	subspecies				ICZN					
1656066641		http://vertnet.org/resources/norms.html																								http://arctos.database.museum/guid/UMNH:Mamm:7019?seid=3294288									en	http://creativecommons.org/publicdomain/zero/1.0/			2020-03-05 22:43:07.0			http://arctos.database.museum/guid/UMNH:Mamm:7019												PhysicalObject		UMNH	67		UMNH	Mammal specimens			PreservedSpecimen			sex=female	http://arctos.database.museum/guid/UMNH:Mamm:7019?seid=3294288	UMNH:Mamm:7019	NJC 25	Collector(s): Nick J. Cozakos	1			female						skin; skin sample						collector number=NJC 25		http://arctos.database.museum/guid/UMNH:Mamm:7019					<i>Lepus townsendii townsendii</i> (accepted ID) identified by unknown on 2016-10-24; method: unknown Remark: Former nature_of_id: legacy.						1948-12-22			357	1948	12	22	12/22/1948							OCCURRENCEREMARKS: wild caught; ESTABLISHMENTMEANS: native			North America, United States, Utah, Summit County	North America				United States		Utah	Summit County		east side of highway 189, Peoa	United States | Utah | Summit	1997.35	1997.35							unknown	VERBATIMELEVATION: 6553	40.72472	-111.34111	North American Datum 1927	402			40.72472/-111.34111			decimal degrees					unknown	2016-10-24 00:00:00.0	not recorded	not recorded	unverified																					A		unknown	2016-10-24		unknown	Former nature_of_id: legacy.									Lepus townsendii townsendii							Animalia; Chordata; Mammalia; Lagomorpha; Leporidae;	Animalia	Chordata	Mammalia	Lagomorpha	Leporidae	Lepus		townsendii	townsendii	subspecies				ICZN					
